CUSEC,total,unipersonal,h_65+,h_65-,m_65+,m_65-,gana,pc_unipersonal,pc_h_65+,pc_h_65-,pc_m_65+,pc_m_65-
0825001003,453,93,9,36,36,15,2,"20,53","1,99","7,95","7,95","3,31"
0825001004,324,69,9,27,24,12,2,"21,3","2,78","8,33","7,41","3,7"
0825001005,996,231,24,69,87,45,2,"23,19","2,41","6,93","8,73","4,52"
0825001006,510,108,12,36,36,21,2,"21,18","2,35","7,06","7,06","4,12"
0825001007,321,72,6,27,27,15,2,"22,43","1,87","8,41","8,41","4,67"
0825101001,453,114,21,30,39,24,2,"25,17","4,64","6,62","8,61","5,3"
0825101002,609,120,15,51,24,27,2,"19,7","2,46","8,37","3,94","4,43"
0825101003,1008,189,18,75,48,45,2,"18,75","1,79","7,44","4,76","4,46"
0825101004,717,144,21,63,24,36,2,"20,08","2,93","8,79","3,35","5,02"
0825201001,927,159,18,51,48,42,2,"17,15","1,94","5,5","5,18","4,53"
0825201002,423,75,9,24,12,27,4,"17,73","2,13","5,67","2,84","6,38"
0825201003,510,105,15,30,36,24,2,"20,59","2,94","5,88","7,06","4,71"
0825201004,564,123,15,48,42,21,2,"21,81","2,66","8,51","7,45","3,72"
0825201005,543,105,12,21,45,27,2,"19,34","2,21","3,87","8,29","4,97"
0825201006,414,96,9,24,45,21,2,"23,19","2,17","5,8","10,87","5,07"
0825201007,339,66,9,24,21,12,2,"19,47","2,65","7,08","6,19","3,54"
0825201008,474,105,15,27,39,21,2,"22,15","3,16","5,7","8,23","4,43"
0825201009,339,75,18,15,24,18,2,"22,12","5,31","4,42","7,08","5,31"
0825201010,510,93,18,21,39,15,2,"18,24","3,53","4,12","7,65","2,94"
0825201011,573,57,9,15,24,9,2,"9,95","1,57","2,62","4,19","1,57"
0825201018,423,99,12,30,39,18,2,"23,4","2,84","7,09","9,22","4,26"
0825201019,549,120,15,36,48,24,2,"21,86","2,73","6,56","8,74","4,37"
0825201020,414,105,9,33,36,27,2,"25,36","2,17","7,97","8,7","6,52"
0825201021,453,60,6,18,24,15,2,"13,25","1,32","3,97","5,3","3,31"
0825201022,696,81,12,21,24,27,2,"11,64","1,72","3,02","3,45","3,88"
0825201023,276,42,6,15,18,3,2,"15,22","2,17","5,43","6,52","1,09"
0825201024,372,81,6,21,33,24,2,"21,77","1,61","5,65","8,87","6,45"
0825201025,399,72,6,24,33,12,2,"18,05","1,5","6,02","8,27","3,01"
0825201026,768,120,18,39,42,27,2,"15,63","2,34","5,08","5,47","3,52"
0825201027,963,237,15,120,33,69,3,"24,61","1,56","12,46","3,43","7,17"
0825201028,639,105,6,54,12,36,3,"16,43","0,94","8,45","1,88","5,63"
0825201029,585,102,6,51,6,39,4,"17,44","1,03","8,72","1,03","6,67"
0825301001,72,24,3,9,6,3,1,"33,33","4,17","12,5","8,33","4,17"
0825401001,858,246,51,87,60,45,1,"28,67","5,94","10,14","6,99","5,24"
0825501001,60,9,0,6,3,0,,15,0,10,5,0
0825601001,309,60,9,27,15,9,"3, 4","19,42","2,91","8,74","4,85","2,91"
0825701001,54,21,6,9,3,3,,"38,89","11,11","16,67","5,56","5,56"
0825801001,420,114,15,36,33,30,2,"27,14","3,57","8,57","7,86","7,14"
0825901001,1191,288,27,114,78,69,2,"24,18","2,27","9,57","6,55","5,79"
0825901002,864,183,24,84,42,36,2,"21,18","2,78","9,72","4,86","4,17"
0825901003,840,141,18,45,42,39,2,"16,79","2,14","5,36",5,"4,64"
0825901004,684,147,21,36,45,42,2,"21,49","3,07","5,26","6,58","6,14"
0826001001,663,156,12,54,48,42,2,"23,53","1,81","8,14","7,24","6,33"
0826001002,501,111,9,45,33,27,2,"22,16","1,8","8,98","6,59","5,39"
0826001003,879,195,21,63,63,51,2,"22,18","2,39","7,17","7,17","5,8"
0826001004,819,213,21,84,72,36,2,"26,01","2,56","10,26","8,79","4,4"
0826001005,573,114,9,57,24,24,2,"19,9","1,57","9,95","4,19","4,19"
0826001006,378,84,12,24,36,12,2,"22,22","3,17","6,35","9,52","3,17"
0826001007,453,84,12,21,33,21,2,"18,54","2,65","4,64","7,28","4,64"
0826001008,618,99,15,30,33,21,2,"16,02","2,43","4,85","5,34","3,4"
0826001009,903,171,15,66,36,51,2,"18,94","1,66","7,31","3,99","5,65"
0826001010,423,117,12,42,36,24,"1, 2","27,66","2,84","9,93","8,51","5,67"
0826001011,444,99,9,45,30,15,2,"22,3","2,03","10,14","6,76","3,38"
0826001012,744,114,9,36,33,36,4,"15,32","1,21","4,84","4,44","4,84"
0826001013,348,18,3,6,3,6,4,"5,17","0,86","1,72","0,86","1,72"
0826001014,369,69,6,33,15,15,4,"18,7","1,63","8,94","4,07","4,07"
0826001015,579,132,15,39,45,36,2,"22,8","2,59","6,74","7,77","6,22"
0826001016,666,72,3,36,12,21,4,"10,81","0,45","5,41","1,8","3,15"
0826101001,717,147,27,60,24,39,2,"20,5","3,77","8,37","3,35","5,44"
0826101002,609,144,24,51,42,27,2,"23,65","3,94","8,37","6,9","4,43"
0826201001,618,153,15,48,57,33,2,"24,76","2,43","7,77","9,22","5,34"
0826201002,675,165,30,54,51,24,2,"24,44","4,44",8,"7,56","3,56"
0826201003,801,204,24,87,42,51,2,"25,47",3,"10,86","5,24","6,37"
0826202001,1032,264,30,87,72,78,2,"25,58","2,91","8,43","6,98","7,56"
0826202002,648,147,24,45,45,36,2,"22,69","3,7","6,94","6,94","5,56"
0826301001,300,57,9,15,27,6,2,19,3,5,9,2
0826301002,702,162,18,45,57,39,2,"23,08","2,56","6,41","8,12","5,56"
0826301003,504,105,12,27,36,33,2,"20,83","2,38","5,36","7,14","6,55"
0826301004,681,132,15,36,51,30,2,"19,38","2,2","5,29","7,49","4,41"
0826301005,561,96,9,24,36,27,2,"17,11","1,6","4,28","6,42","4,81"
0826301006,321,45,6,18,18,9,2,"14,02","1,87","5,61","5,61","2,8"
0826301007,639,120,12,45,39,24,2,"18,78","1,88","7,04","6,1","3,76"
0826301008,393,75,6,27,30,15,2,"19,08","1,53","6,87","7,63","3,82"
0826301009,282,60,6,15,24,12,2,"21,28","2,13","5,32","8,51","4,26"
0826301010,447,93,6,30,42,12,2,"20,81","1,34","6,71","9,4","2,68"
0826301011,522,96,6,42,27,18,2,"18,39","1,15","8,05","5,17","3,45"
0826301012,336,84,6,27,36,15,2,25,"1,79","8,04","10,71","4,46"
0826302001,237,42,6,15,9,9,4,"17,72","2,53","6,33","3,8","3,8"
0826302002,744,138,15,57,39,27,2,"18,55","2,02","7,66","5,24","3,63"
0826302003,429,57,6,21,18,15,4,"13,29","1,4","4,9","4,2","3,5"
0826303001,645,120,9,42,42,27,3,"18,6","1,4","6,51","6,51","4,19"
0826303002,609,75,9,33,18,15,2,"12,32","1,48","5,42","2,96","2,46"
0826304001,624,84,6,36,15,27,2,"13,46","0,96","5,77","2,4","4,33"
0826304002,621,111,15,45,30,24,2,"17,87","2,42","7,25","4,83","3,86"
0826304003,420,54,3,21,15,15,2,"12,86","0,71",5,"3,57","3,57"
0826401001,831,168,30,72,33,33,2,"20,22","3,61","8,66","3,97","3,97"
0826401002,864,252,45,96,51,60,1,"29,17","5,21","11,11","5,9","6,94"
0826401003,327,48,12,18,9,9,2,"14,68","3,67","5,5","2,75","2,75"
0826401004,345,72,15,27,15,18,2,"20,87","4,35","7,83","4,35","5,22"
0826501001,783,165,21,57,54,30,2,"21,07","2,68","7,28","6,9","3,83"
0826601001,954,219,27,69,63,57,2,"22,96","2,83","7,23","6,6","5,97"
0826601002,888,201,18,78,57,51,2,"22,64","2,03","8,78","6,42","5,74"
0826601003,687,171,24,39,75,36,2,"24,89","3,49","5,68","10,92","5,24"
0826601004,714,228,18,45,111,54,2,"31,93","2,52","6,3","15,55","7,56"
0826601005,438,114,18,24,54,21,2,"26,03","4,11","5,48","12,33","4,79"
0826601006,615,99,15,30,39,18,2,"16,1","2,44","4,88","6,34","2,93"
0826601007,297,57,6,6,33,12,2,"19,19","2,02","2,02","11,11","4,04"
0826601008,660,156,18,39,60,36,2,"23,64","2,73","5,91","9,09","5,45"
0826601009,687,159,21,42,54,48,2,"23,14","3,06","6,11","7,86","6,99"
0826601010,759,123,15,45,36,27,"3, 4","16,21","1,98","5,93","4,74","3,56"
0826601011,441,78,9,33,18,18,3,"17,69","2,04","7,48","4,08","4,08"
0826601012,978,258,21,99,81,57,2,"26,38","2,15","10,12","8,28","5,83"
0826601013,378,72,12,21,27,12,2,"19,05","3,17","5,56","7,14","3,17"
0826601014,666,93,6,36,36,15,2,"13,96","0,9","5,41","5,41","2,25"
0826601015,732,150,21,33,66,33,2,"20,49","2,87","4,51","9,02","4,51"
0826601016,627,147,18,36,66,27,2,"23,44","2,87","5,74","10,53","4,31"
0826601017,888,228,30,63,78,63,2,"25,68","3,38","7,09","8,78","7,09"
0826601018,630,150,15,45,60,33,2,"23,81","2,38","7,14","9,52","5,24"
0826601019,867,204,21,57,75,48,2,"23,53","2,42","6,57","8,65","5,54"
0826601020,420,60,9,24,18,6,4,"14,29","2,14","5,71","4,29","1,43"
0826601027,741,201,18,57,84,45,2,"27,13","2,43","7,69","11,34","6,07"
0826601028,603,93,12,24,36,18,2,"15,42","1,99","3,98","5,97","2,99"
0826601029,711,120,18,36,42,27,2,"16,88","2,53","5,06","5,91","3,8"
0826601030,936,237,18,69,90,60,2,"25,32","1,92","7,37","9,62","6,41"
0826601031,426,96,12,18,42,21,2,"22,54","2,82","4,23","9,86","4,93"
0826601032,321,60,6,12,27,15,3,"18,69","1,87","3,74","8,41","4,67"
0826601033,534,99,9,27,33,27,2,"18,54","1,69","5,06","6,18","5,06"
0826601034,768,219,15,84,57,63,2,"28,52","1,95","10,94","7,42","8,2"
0826601035,708,93,9,39,15,33,4,"13,14","1,27","5,51","2,12","4,66"
0826601036,516,90,6,42,12,30,4,"17,44","1,16","8,14","2,33","5,81"
0826601037,561,156,6,87,18,45,1,"27,81","1,07","15,51","3,21","8,02"
0826601038,672,189,9,81,9,93,1,"28,13","1,34","12,05","1,34","13,84"
0826601039,435,102,12,36,27,30,2,"23,45","2,76","8,28","6,21","6,9"
0826601040,468,57,12,12,30,3,2,"12,18","2,56","2,56","6,41","0,64"
0826701001,678,129,6,66,21,33,2,"19,03","0,88","9,73","3,1","4,87"
0826701002,672,165,18,69,42,39,2,"24,55","2,68","10,27","6,25","5,8"
0826701003,585,96,9,36,24,21,3,"16,41","1,54","6,15","4,1","3,59"
0826701004,900,180,30,66,51,30,2,20,"3,33","7,33","5,67","3,33"
0826701005,516,69,24,24,6,18,2,"13,37","4,65","4,65","1,16","3,49"
0826801001,234,84,18,33,24,9,1,"35,9","7,69","14,1","10,26","3,85"
0826801002,285,81,6,24,33,15,2,"28,42","2,11","8,42","11,58","5,26"
0826901001,897,225,39,81,54,48,2,"25,08","4,35","9,03","6,02","5,35"
0826901002,510,114,15,33,39,21,2,"22,35","2,94","6,47","7,65","4,12"
0827001001,768,312,45,111,87,69,1,"40,63","5,86","14,45","11,33","8,98"
0827001002,867,318,33,120,96,72,1,"36,68","3,81","13,84","11,07","8,3"
0827001003,1614,498,63,162,126,144,1,"30,86","3,9","10,04","7,81","8,92"
0827001004,1317,441,48,150,102,138,1,"33,49","3,64","11,39","7,74","10,48"
0827001005,402,96,12,48,15,21,2,"23,88","2,99","11,94","3,73","5,22"
0827002001,1086,423,54,111,138,120,1,"38,95","4,97","10,22","12,71","11,05"
0827002002,555,117,21,30,42,24,2,"21,08","3,78","5,41","7,57","4,32"
0827002003,885,318,42,84,108,84,1,"35,93","4,75","9,49","12,2","9,49"
0827002004,738,246,24,96,54,72,1,"33,33","3,25","13,01","7,32","9,76"
0827002005,558,183,27,45,63,48,1,"32,8","4,84","8,06","11,29","8,6"
0827002006,735,216,27,72,69,48,2,"29,39","3,67","9,8","9,39","6,53"
0827002007,636,273,33,114,48,78,1,"42,92","5,19","17,92","7,55","12,26"
0827002009,1155,360,48,168,36,111,1,"31,17","4,16","14,55","3,12","9,61"
0827002010,798,132,21,51,24,33,2,"16,54","2,63","6,39","3,01","4,14"
0827002011,750,150,18,63,42,24,2,20,"2,4","8,4","5,6","3,2"
0827101001,27,6,,3,3,0,,"22,22",0,"11,11","11,11",0
0827201001,81,21,6,9,3,6,1,"25,93","7,41","11,11","3,7","7,41"
0827301001,336,84,12,42,21,9,2,25,"3,57","12,5","6,25","2,68"
0827301002,522,111,21,48,27,12,2,"21,26","4,02","9,2","5,17","2,3"
0827301003,306,78,15,27,24,9,1,"25,49","4,9","8,82","7,84","2,94"
0827401001,804,198,18,45,96,39,2,"24,63","2,24","5,6","11,94","4,85"
0827401002,393,105,15,39,36,15,2,"26,72","3,82","9,92","9,16","3,82"
0827401004,684,171,24,57,54,36,2,25,"3,51","8,33","7,89","5,26"
0827401005,444,108,12,33,42,21,2,"24,32","2,7","7,43","9,46","4,73"
0827501001,114,30,3,12,3,9,1,"26,32","2,63","10,53","2,63","7,89"
0827601001,126,27,6,12,3,9,2,"21,43","4,76","9,52","2,38","7,14"
0827701001,96,33,6,18,6,6,1,"34,38","6,25","18,75","6,25","6,25"
0827801001,702,147,15,42,54,33,2,"20,94","2,14","5,98","7,69","4,7"
0827801002,564,120,15,39,39,24,2,"21,28","2,66","6,91","6,91","4,26"
0827801003,471,99,18,30,36,18,2,"21,02","3,82","6,37","7,64","3,82"
0827801004,696,162,21,60,42,45,2,"23,28","3,02","8,62","6,03","6,47"
0827901001,579,201,24,45,90,45,1,"34,72","4,15","7,77","15,54","7,77"
0827901002,531,153,21,39,60,36,1,"28,81","3,95","7,34","11,3","6,78"
0827901004,816,228,18,78,69,63,1,"27,94","2,21","9,56","8,46","7,72"
0827901005,528,162,21,51,69,24,1,"30,68","3,98","9,66","13,07","4,55"
0827901006,597,147,27,33,57,33,2,"24,62","4,52","5,53","9,55","5,53"
0827901007,720,198,9,63,78,48,2,"27,5","1,25","8,75","10,83","6,67"
0827901008,1005,282,42,72,102,66,1,"28,06","4,18","7,16","10,15","6,57"
0827901009,498,117,12,27,45,36,"2, 4","23,49","2,41","5,42","9,04","7,23"
0827901010,495,117,9,36,27,48,2,"23,64","1,82","7,27","5,45","9,7"
0827901011,510,123,9,48,27,39,2,"24,12","1,76","9,41","5,29","7,65"
0827901012,675,237,21,108,51,60,1,"35,11","3,11",16,"7,56","8,89"
0827901013,354,93,3,39,30,21,1,"26,27","0,85","11,02","8,47","5,93"
0827901014,873,213,18,51,81,57,2,"24,4","2,06","5,84","9,28","6,53"
0827901015,534,141,9,60,39,39,2,"26,4","1,69","11,24","7,3","7,3"
0827901016,951,261,30,72,87,69,2,"27,44","3,15","7,57","9,15","7,26"
0827901017,855,204,18,51,84,48,2,"23,86","2,11","5,96","9,82","5,61"
0827901018,216,42,3,12,18,9,2,"19,44","1,39","5,56","8,33","4,17"
0827901019,666,192,18,69,57,48,2,"28,83","2,7","10,36","8,56","7,21"
0827901020,567,165,15,60,36,54,1,"29,1","2,65","10,58","6,35","9,52"
0827901021,609,165,12,48,48,57,2,"27,09","1,97","7,88","7,88","9,36"
0827901022,747,189,15,69,63,48,2,"25,3","2,01","9,24","8,43","6,43"
0827901023,519,123,6,48,36,30,2,"23,7","1,16","9,25","6,94","5,78"
0827901024,327,84,12,18,36,21,2,"25,69","3,67","5,5","11,01","6,42"
0827902001,717,165,18,57,63,27,2,"23,01","2,51","7,95","8,79","3,77"
0827902002,387,57,3,24,15,9,5 o más,"14,73","0,78","6,2","3,88","2,33"
0827902003,546,93,12,27,33,21,2,"17,03","2,2","4,95","6,04","3,85"
0827902004,462,54,12,15,15,9,2,"11,69","2,6","3,25","3,25","1,95"
0827902005,504,117,15,42,42,24,2,"23,21","2,98","8,33","8,33","4,76"
0827902006,444,90,15,33,30,18,2,"20,27","3,38","7,43","6,76","4,05"
0827902008,462,114,15,42,33,27,2,"24,68","3,25","9,09","7,14","5,84"
0827902009,645,129,15,54,36,24,2,20,"2,33","8,37","5,58","3,72"
0827902011,495,114,9,45,27,30,2,"23,03","1,82","9,09","5,45","6,06"
0827902012,540,141,18,63,30,30,1,"26,11","3,33","11,67","5,56","5,56"
0827902014,834,201,9,96,24,69,2,"24,1","1,08","11,51","2,88","8,27"
0827902015,267,48,3,18,15,12,2,"17,98","1,12","6,74","5,62","4,49"
0827902016,900,183,9,99,21,57,2,"20,33",1,11,"2,33","6,33"
0827902017,885,288,21,132,33,105,1,"32,54","2,37","14,92","3,73","11,86"
0827903001,714,171,15,60,51,45,2,"23,95","2,1","8,4","7,14","6,3"
0827903002,585,147,15,51,36,45,2,"25,13","2,56","8,72","6,15","7,69"
0827903003,690,183,12,75,54,42,2,"26,52","1,74","10,87","7,83","6,09"
0827903004,537,132,9,54,33,39,2,"24,58","1,68","10,06","6,15","7,26"
0827903005,1110,378,36,162,66,117,1,"34,05","3,24","14,59","5,95","10,54"
0827903006,843,195,12,87,39,54,3,"23,13","1,42","10,32","4,63","6,41"
0827903007,942,282,21,117,57,84,1,"29,94","2,23","12,42","6,05","8,92"
0827903008,792,189,18,51,78,45,2,"23,86","2,27","6,44","9,85","5,68"
0827903014,684,168,24,54,42,45,2,"24,56","3,51","7,89","6,14","6,58"
0827903015,510,135,12,51,36,36,2,"26,47","2,35",10,"7,06","7,06"
0827903016,381,90,12,27,27,24,2,"23,62","3,15","7,09","7,09","6,3"
0827903017,474,114,15,36,39,24,2,"24,05","3,16","7,59","8,23","5,06"
0827903018,429,90,6,36,27,21,2,"20,98","1,4","8,39","6,29","4,9"
0827903019,567,150,21,36,63,27,1,"26,46","3,7","6,35","11,11","4,76"
0827903020,720,207,15,78,57,57,1,"28,75","2,08","10,83","7,92","7,92"
0827904001,579,150,18,48,51,33,2,"25,91","3,11","8,29","8,81","5,7"
0827904002,615,168,21,42,66,42,2,"27,32","3,41","6,83","10,73","6,83"
0827904003,681,186,12,66,51,60,2,"27,31","1,76","9,69","7,49","8,81"
0827904004,639,198,12,75,69,39,1,"30,99","1,88","11,74","10,8","6,1"
0827904005,723,216,21,75,51,72,1,"29,88","2,9","10,37","7,05","9,96"
0827904006,840,198,21,81,48,51,2,"23,57","2,5","9,64","5,71","6,07"
0827904007,1044,276,21,108,66,75,2,"26,44","2,01","10,34","6,32","7,18"
0827904008,549,156,9,69,30,48,"1, 2","28,42","1,64","12,57","5,46","8,74"
0827904009,435,93,6,36,27,27,2,"21,38","1,38","8,28","6,21","6,21"
0827904010,381,36,6,12,9,9,2,"9,45","1,57","3,15","2,36","2,36"
0827904012,558,144,18,42,39,42,2,"25,81","3,23","7,53","6,99","7,53"
0827904013,627,156,15,57,45,39,2,"24,88","2,39","9,09","7,18","6,22"
0827904014,510,126,21,30,48,27,2,"24,71","4,12","5,88","9,41","5,29"
0827904015,471,123,21,30,54,18,2,"26,11","4,46","6,37","11,46","3,82"
0827904016,513,156,24,42,60,30,2,"30,41","4,68","8,19","11,7","5,85"
0827904017,603,150,12,48,48,42,2,"24,88","1,99","7,96","7,96","6,97"
0827904018,1098,288,18,102,78,90,2,"26,23","1,64","9,29","7,1","8,2"
0827904019,492,117,9,39,33,36,2,"23,78","1,83","7,93","6,71","7,32"
0827904020,327,81,15,24,27,18,1,"24,77","4,59","7,34","8,26","5,5"
0827904021,444,84,15,33,21,18,2,"18,92","3,38","7,43","4,73","4,05"
0827904022,762,108,6,48,27,30,3,"14,17","0,79","6,3","3,54","3,94"
0827904023,792,132,9,60,24,39,3,"16,67","1,14","7,58","3,03","4,92"
0827904024,771,123,18,63,15,27,2,"15,95","2,33","8,17","1,95","3,5"
0827904025,447,105,12,30,33,27,2,"23,49","2,68","6,71","7,38","6,04"
0827904026,591,171,24,36,75,36,1,"28,93","4,06","6,09","12,69","6,09"
0827905001,765,156,12,63,36,42,2,"20,39","1,57","8,24","4,71","5,49"
0827905002,543,135,15,33,63,24,2,"24,86","2,76","6,08","11,6","4,42"
0827905003,834,222,18,57,78,66,2,"26,62","2,16","6,83","9,35","7,91"
0827905004,663,174,21,45,51,60,2,"26,24","3,17","6,79","7,69","9,05"
0827905005,426,138,12,39,42,42,1,"32,39","2,82","9,15","9,86","9,86"
0827905006,849,243,24,63,90,66,2,"28,62","2,83","7,42","10,6","7,77"
0827905007,456,102,9,18,36,36,2,"22,37","1,97","3,95","7,89","7,89"
0827905008,756,201,21,60,69,48,2,"26,59","2,78","7,94","9,13","6,35"
0827905009,690,165,18,42,78,30,2,"23,91","2,61","6,09","11,3","4,35"
0827905010,768,186,15,48,87,36,2,"24,22","1,95","6,25","11,33","4,69"
0827905011,750,165,21,39,63,45,2,22,"2,8","5,2","8,4",6
0827905012,279,57,9,15,18,12,2,"20,43","3,23","5,38","6,45","4,3"
0827905013,642,165,12,60,39,54,2,"25,7","1,87","9,35","6,07","8,41"
0827905014,807,156,18,48,51,36,2,"19,33","2,23","5,95","6,32","4,46"
0827905015,816,192,21,72,54,48,2,"23,53","2,57","8,82","6,62","5,88"
0827905016,1047,291,30,111,69,81,2,"27,79","2,87","10,6","6,59","7,74"
0827905017,714,147,6,54,27,63,2,"20,59","0,84","7,56","3,78","8,82"
0827905018,519,156,21,36,57,42,2,"30,06","4,05","6,94","10,98","8,09"
0827905019,522,114,6,48,21,39,2,"21,84","1,15","9,2","4,02","7,47"
0827905020,609,153,18,57,36,42,2,"25,12","2,96","9,36","5,91","6,9"
0827905021,711,171,27,36,66,45,2,"24,05","3,8","5,06","9,28","6,33"
0827905022,276,54,3,15,24,9,2,"19,57","1,09","5,43","8,7","3,26"
0827905023,708,180,18,60,51,51,2,"25,42","2,54","8,47","7,2","7,2"
0827905024,567,132,9,54,30,39,2,"23,28","1,59","9,52","5,29","6,88"
0827905025,456,102,12,36,24,27,2,"22,37","2,63","7,89","5,26","5,92"
0827905026,492,120,15,30,48,24,2,"24,39","3,05","6,1","9,76","4,88"
0827905027,510,141,15,54,30,39,2,"27,65","2,94","10,59","5,88","7,65"
0827905028,438,78,3,27,21,27,2,"17,81","0,68","6,16","4,79","6,16"
0827905029,525,90,6,42,21,18,2,"17,14","1,14",8,4,"3,43"
0827906001,459,90,12,33,30,18,2,"19,61","2,61","7,19","6,54","3,92"
0827906002,693,156,18,51,42,42,2,"22,51","2,6","7,36","6,06","6,06"
0827906003,873,207,24,66,63,54,2,"23,71","2,75","7,56","7,22","6,19"
0827906004,555,141,12,45,57,30,2,"25,41","2,16","8,11","10,27","5,41"
0827906005,648,156,18,60,36,48,2,"24,07","2,78","9,26","5,56","7,41"
0827906006,594,120,6,45,27,42,2,"20,2","1,01","7,58","4,55","7,07"
0827906008,954,285,27,108,69,78,2,"29,87","2,83","11,32","7,23","8,18"
0827906009,483,102,6,36,36,18,2,"21,12","1,24","7,45","7,45","3,73"
0827906010,810,183,18,60,66,36,2,"22,59","2,22","7,41","8,15","4,44"
0827906011,624,129,9,42,36,39,2,"20,67","1,44","6,73","5,77","6,25"
0827906012,543,144,15,42,51,30,2,"26,52","2,76","7,73","9,39","5,52"
0827906013,375,90,15,24,36,18,2,24,4,"6,4","9,6","4,8"
0827906014,453,105,6,36,30,27,2,"23,18","1,32","7,95","6,62","5,96"
0827906016,639,177,18,63,42,54,2,"27,7","2,82","9,86","6,57","8,45"
0827906018,513,153,18,42,63,30,1,"29,82","3,51","8,19","12,28","5,85"
0827906020,753,231,18,87,69,57,1,"30,68","2,39","11,55","9,16","7,57"
0827906023,522,117,15,42,33,27,2,"22,41","2,87","8,05","6,32","5,17"
0827906024,879,147,15,51,39,39,2,"16,72","1,71","5,8","4,44","4,44"
0827906025,759,144,15,48,51,33,2,"18,97","1,98","6,32","6,72","4,35"
0827906026,624,144,9,63,36,33,2,"23,08","1,44","10,1","5,77","5,29"
0827906027,519,132,18,42,45,30,2,"25,43","3,47","8,09","8,67","5,78"
0827906028,582,111,12,36,27,36,2,"19,07","2,06","6,19","4,64","6,19"
0827906029,411,87,3,39,24,18,2,"21,17","0,73","9,49","5,84","4,38"
0827906030,294,57,6,24,9,21,2,"19,39","2,04","8,16","3,06","7,14"
0827906031,366,81,12,27,21,21,3,"22,13","3,28","7,38","5,74","5,74"
0827906032,306,33,0,15,3,15,4,"10,78",0,"4,9","0,98","4,9"
0827906033,525,69,0,39,9,21,4,"13,14",0,"7,43","1,71",4
0827907001,1017,186,12,84,30,63,3,"18,29","1,18","8,26","2,95","6,19"
0827907002,771,144,21,39,54,30,2,"18,68","2,72","5,06",7,"3,89"
0827907003,600,99,6,39,33,24,2,"16,5",1,"6,5","5,5",4
0827907004,774,96,18,24,36,18,2,"12,4","2,33","3,1","4,65","2,33"
0828001001,54,30,9,9,6,6,1,"55,56","16,67","16,67","11,11","11,11"
0828101001,831,192,30,57,69,39,2,"23,1","3,61","6,86","8,3","4,69"
0828101002,828,183,18,63,51,48,2,"22,1","2,17","7,61","6,16","5,8"
0828101003,666,93,15,24,27,21,2,"13,96","2,25","3,6","4,05","3,15"
0828201001,918,195,24,72,45,54,3,"21,24","2,61","7,84","4,9","5,88"
0828201002,732,117,9,42,36,30,"2, 3","15,98","1,23","5,74","4,92","4,1"
0828201003,405,57,6,12,27,9,2,"14,07","1,48","2,96","6,67","2,22"
0828201004,591,90,9,27,30,21,3,"15,23","1,52","4,57","5,08","3,55"
0828201005,459,51,6,18,9,15,2,"11,11","1,31","3,92","1,96","3,27"
0828301001,849,213,21,93,60,45,2,"25,09","2,47","10,95","7,07","5,3"
0828301002,672,135,15,54,39,27,2,"20,09","2,23","8,04","5,8","4,02"
0828301003,885,165,27,48,51,42,2,"18,64","3,05","5,42","5,76","4,75"
0828301004,633,99,9,33,33,21,2,"15,64","1,42","5,21","5,21","3,32"
0828401001,933,246,36,81,78,54,2,"26,37","3,86","8,68","8,36","5,79"
0828401002,672,159,18,45,54,36,2,"23,66","2,68","6,7","8,04","5,36"
